datum,tävling,kategori,viktklass,placering,namn,förening,kroppsvikt,böj,bänk,mark,total,poäng,diskvalificerad,kön,tävlingstyp,count,klassisk/utrustad,sl/bp
2013-12-31,SM Styrkelyft 2014,Herr Senior,74.00,1,Robin Wellander,Jokkmokks SLK,73.85,237.5,183.0,240.0,660.5,475.79,,Herr,utrustad sl,1,utrustad,sl
2013-12-31,SM Styrkelyft 2014,Herr Senior,83.00,1,Henrik Fransson,Öjeby AK,82.85,282.5,222.5,290.0,795.0,531.23,,Herr,utrustad sl,1,utrustad,sl
2013-12-31,SM Styrkelyft 2014,Herr Senior,83.00,2,Richard Tano,Sundbybergs TK,82.5,292.5,195.0,291.0,778.5,521.52,,Herr,utrustad sl,1,utrustad,sl
2013-12-31,SM Styrkelyft 2014,Herr Senior,83.00,3,Markus  Utas,Katrineholm AK,81.2,272.5,182.5,257.5,712.5,481.93,,Herr,utrustad sl,1,utrustad,sl
2013-12-31,SM Styrkelyft 2014,Herr Senior,83.00,4,Niklas Nordling,Säffle AK,82.7,280.0,167.5,265.0,712.5,476.62,,Herr,utrustad sl,1,utrustad,sl
2013-12-31,SM Styrkelyft 2014,Herr Senior,83.00,5,David  Stenström,Jokkmokks SLK,81.7,280.0,167.5,252.5,700.0,471.7,,Herr,utrustad sl,1,utrustad,sl
2013-12-31,SM Styrkelyft 2014,Herr Senior,83.00,6,Ahmed Gliza,Örebro KK,82.95,260.0,170.0,267.5,697.5,465.75,,Herr,utrustad sl,1,utrustad,sl
2013-12-31,SM Styrkelyft 2014,Herr Senior,93.00,1,Patrik Turesson,Westbo AK,92.15,350.0,242.5,325.0,917.5,578.91,,Herr,utrustad sl,1,utrustad,sl
2013-12-31,SM Styrkelyft 2014,Herr Senior,93.00,2,Mattias Ivarsson,Lerums AK,92.85,337.5,235.0,302.5,875.0,550.09,,Herr,utrustad sl,1,utrustad,sl
2013-12-31,SM Styrkelyft 2014,Herr Senior,93.00,3,Petter Jonsson,Kalmar AK,92.55,307.5,215.0,307.5,830.0,522.61,,Herr,utrustad sl,1,utrustad,sl
2013-12-31,SM Styrkelyft 2014,Herr Senior,93.00,4,Niklas Björk,Öjeby AK,92.8,310.0,220.0,295.0,825.0,518.79,,Herr,utrustad sl,1,utrustad,sl
2013-12-31,SM Styrkelyft 2014,Herr Senior,93.00,5,Tommy  Johansson,Nora AK,92.15,280.0,212.5,247.5,740.0,466.91,,Herr,utrustad sl,1,utrustad,sl
2013-12-31,SM Styrkelyft 2014,Herr Senior,93.00,6,Christer Högström,Jokkmokks SLK,92.3,280.0,170.0,250.0,700.0,441.32,,Herr,utrustad sl,1,utrustad,sl
2013-12-31,SM Styrkelyft 2014,Herr Senior,93.00,7,Lars Höglander,Västra AK,90.45,250.0,170.0,250.0,670.0,426.65,,Herr,utrustad sl,1,utrustad,sl
2013-12-31,SM Styrkelyft 2014,Herr Senior,93.00,8,Patrik Hedqvist,Luleå AK,92.7,275.0,125.0,265.0,665.0,418.39,,Herr,utrustad sl,1,utrustad,sl
2013-12-31,SM Styrkelyft 2014,Herr Senior,105.00,1,Joakim Lakso,Luleå AK,104.4,340.0,235.0,325.0,900.0,538.89,,Herr,utrustad sl,1,utrustad,sl
2013-12-31,SM Styrkelyft 2014,Herr Senior,105.00,2,Andreas Dela,Öjeby AK,104.8,315.0,210.0,317.5,842.5,503.78,,Herr,utrustad sl,1,utrustad,sl
2013-12-31,SM Styrkelyft 2014,Herr Senior,105.00,3,Håkan  Dahlin,ASK Eskilstuna,104.2,310.0,230.0,270.0,810.0,485.33,,Herr,utrustad sl,1,utrustad,sl
2013-12-31,SM Styrkelyft 2014,Herr Senior,105.00,4,Tellis Katsogiannos,Lerums AK,104.15,320.0,210.0,270.0,800.0,479.42,,Herr,utrustad sl,1,utrustad,sl
2013-12-31,SM Styrkelyft 2014,Herr Senior,105.00,5,John Hillegran,Mullsjö AK,104.7,345.0,190.0,255.0,790.0,472.54,,Herr,utrustad sl,1,utrustad,sl
2013-12-31,SM Styrkelyft 2014,Herr Senior,105.00,6,Pelle Zackrisson,Sundsvalls AK,104.75,280.0,215.0,292.5,787.5,470.97,,Herr,utrustad sl,1,utrustad,sl
2013-12-31,SM Styrkelyft 2014,Herr Senior,105.00,7,Stefan Ågren,Härnösands AK,103.35,282.5,190.0,310.0,782.5,470.25,,Herr,utrustad sl,1,utrustad,sl
2013-12-31,SM Styrkelyft 2014,Herr Senior,105.00,8,Mikael Johansson,Säffle AK,103.7,285.0,200.0,260.0,745.0,447.16,,Herr,utrustad sl,1,utrustad,sl
2013-12-31,SM Styrkelyft 2014,Herr Senior,105.00,9,Jan Pettersson,Nora AK,103.6,250.0,207.5,280.0,737.5,442.82,,Herr,utrustad sl,1,utrustad,sl
2013-12-31,SM Styrkelyft 2014,Herr Senior,105.00,10,Lars Berglund,Kubbe-Norrflärke IF,104.25,150.0,130.0,307.5,587.5,351.96,,Herr,utrustad sl,1,utrustad,sl
2013-12-31,SM Styrkelyft 2014,Herr Senior,105.00,-,Marcus Denke,Westbo AK,103.7,0.0,0.0,0.0,0.0,0.0,Diskad,Herr,utrustad sl,1,utrustad,sl
2013-12-31,SM Styrkelyft 2014,Herr Senior,120.00,1,Ove Flisberg,Linköpings AK,119.45,280.0,265.0,290.0,835.0,480.58,,Herr,utrustad sl,1,utrustad,sl
2013-12-31,SM Styrkelyft 2014,Herr Senior,120.00,2,Mikael Folkesson,Styrkefabrikens Atletklubb,119.65,307.5,215.0,285.0,807.5,464.57,,Herr,utrustad sl,1,utrustad,sl
2013-12-31,SM Styrkelyft 2014,Herr Senior,120+,1,Fredrik Svensson,Sundsvalls AK,151.75,370.0,347.5,327.5,1045.0,577.25,,Herr,utrustad sl,1,utrustad,sl
2013-12-31,SM Styrkelyft 2014,Herr Senior,120+,2,Magnus Klasson,Linköpings AK,131.25,300.0,240.0,300.0,840.0,474.29,,Herr,utrustad sl,1,utrustad,sl
2013-12-31,SM Styrkelyft 2014,Herr Senior,120+,3,Thomas Adler,Södertälje AK,125.95,280.0,245.0,290.0,815.0,463.72,,Herr,utrustad sl,1,utrustad,sl
2013-12-31,SM Styrkelyft 2014,Herr Senior,120+,4,P-O Larsson,Örebro KK,120.3,250.0,215.0,280.0,745.0,428.07,,Herr,utrustad sl,1,utrustad,sl
2013-12-31,SM Styrkelyft 2014,Dam Senior,52.00,1,Miia Grändås,Örebro KK,51.05,172.5,75.0,176.0,423.5,535.5,,Dam,utrustad sl,1,utrustad,sl
2013-12-31,SM Styrkelyft 2014,Dam Senior,57.00,1,Angelica Brage,Luleå AK,54.4,165.0,100.0,165.0,430.0,517.56,,Dam,utrustad sl,1,utrustad,sl
2013-12-31,SM Styrkelyft 2014,Dam Senior,57.00,2,Johanna Silverwall,Sundsvalls AK,55.95,117.5,47.5,142.5,307.5,362.06,,Dam,utrustad sl,1,utrustad,sl
2013-12-31,SM Styrkelyft 2014,Dam Senior,63.00,1,Josephine Verngren,Sundbybergs TK,62.5,182.5,120.0,175.0,477.5,515.92,,Dam,utrustad sl,1,utrustad,sl
2013-12-31,SM Styrkelyft 2014,Dam Senior,63.00,2,Ulrika Johansson,Västra AK,61.7,172.5,92.5,147.5,412.5,450.1,,Dam,utrustad sl,1,utrustad,sl
2013-12-31,SM Styrkelyft 2014,Dam Senior,63.00,3,Emma Johansson,Nora AK,61.65,135.0,92.5,130.0,357.5,390.33,,Dam,utrustad sl,1,utrustad,sl
2013-12-31,SM Styrkelyft 2014,Dam Senior,63.00,4,Ida  Sundqvist,Öjeby AK,61.9,110.0,80.0,105.0,295.0,321.09,,Dam,utrustad sl,1,utrustad,sl
2013-12-31,SM Styrkelyft 2014,Dam Senior,72.00,1,Elina Rönnqvist,Öjeby AK,71.2,205.0,120.0,192.5,517.5,508.9,,Dam,utrustad sl,1,utrustad,sl
2013-12-31,SM Styrkelyft 2014,Dam Senior,72.00,2,Marie Tunroth,Westbo AK,69.5,190.0,110.0,190.0,490.0,489.9,,Dam,utrustad sl,1,utrustad,sl
2013-12-31,SM Styrkelyft 2014,Dam Senior,84.00,1,Pörni Berglind,Örebro KK,72.4,130.0,87.5,152.5,370.0,359.81,,Dam,utrustad sl,1,utrustad,sl
2013-12-31,SM Styrkelyft 2014,Dam Senior,84+,1,Jenny  Sellén,Sundsvalls AK,92.05,177.5,127.5,191.5,496.5,425.15,,Dam,utrustad sl,1,utrustad,sl
2013-12-27,KM KLSL TK Trossö,Herr Senior,93.00,1,Jörgen Almqvist,TK Trossö,93.0,217.5,132.5,287.5,637.5,400.47,,Herr,utrustad sl,1,utrustad,sl
2013-12-27,KM KLSL TK Trossö,Herr Senior,93.00,2,Henrik Harding,TK Trossö,90.5,165.0,110.0,200.0,475.0,302.39,,Herr,utrustad sl,1,utrustad,sl
2013-12-27,KM KLSL TK Trossö,Herr Ungdom,66.00,1,Axel Eriksson,TK Trossö,64.4,122.5,82.5,125.0,330.0,264.47,,Herr,utrustad sl,1,utrustad,sl
2013-12-27,KM KLSL TK Trossö,Herr Ungdom,66.00,2,Philip Ullström,TK Trossö,64.3,100.0,66.0,130.0,296.0,237.53,,Herr,utrustad sl,1,utrustad,sl
2013-12-27,KM KLSL TK Trossö,Dam Ungdom,47.00,1,Mille Sylvan,TK Trossö,44.85,57.5,38.0,80.0,175.5,243.94,,Dam,utrustad sl,1,utrustad,sl
2013-12-27,KM KLSL TK Trossö,Dam Ungdom,52.00,1,Klara Almqvist,TK Trossö,49.6,76.0,40.0,117.5,233.5,301.79,,Dam,utrustad sl,1,utrustad,sl
2013-12-27,KM KLSL TK Trossö,Dam Ungdom,72.00,1,Josefin Swahn,TK Trossö,68.3,75.0,51.0,95.0,221.0,223.67,,Dam,utrustad sl,1,utrustad,sl
2013-12-14,Kårelyftet SL,Herr Senior,66.00,1,Johan Berglund,Luleå AK,62.0,90.0,70.0,105.0,265.0,219.46,,Herr,utrustad sl,1,utrustad,sl
2013-12-14,Kårelyftet SL,Herr Senior,83.00,1,André Johansson,NPC Powerlifting Club,81.7,180.0,105.0,230.0,515.0,347.04,,Herr,utrustad sl,1,utrustad,sl
2013-12-14,Kårelyftet SL,Herr Senior,83.00,2,Jaroslaw Kogut,Malmbergets Allmänna IF,81.95,157.5,110.0,180.0,447.5,300.99,,Herr,utrustad sl,1,utrustad,sl
2013-12-14,Kårelyftet SL,Herr Senior,105.00,1,Niklas Björk,Öjeby AK,95.0,280.0,212.5,280.0,772.5,480.52,,Herr,utrustad sl,1,utrustad,sl
2013-12-14,Kårelyftet SL,Herr Senior,105.00,2,Tobias  Blomfeldt,Jokkmokks SLK,104.85,240.0,200.0,220.0,660.0,394.58,,Herr,utrustad sl,1,utrustad,sl
2013-12-14,Kårelyftet SL,Herr Senior,105.00,3,Lukas Nilsson,Kiruna AK,103.7,200.0,185.0,250.0,635.0,381.14,,Herr,utrustad sl,1,utrustad,sl
2013-12-14,Kårelyftet SL,Herr Senior,120.00,1,Andreas Dela,Öjeby AK,107.1,315.0,205.0,315.0,835.0,495.6,,Herr,utrustad sl,1,utrustad,sl
2013-12-14,Kårelyftet SL,Herr Senior,120.00,2,Patrik Winbjörk,Luleå AK,111.3,210.0,195.0,280.0,685.0,401.69,,Herr,utrustad sl,1,utrustad,sl
2013-12-14,Kårelyftet SL,Herr Senior,120.00,3,Johnny Johansson,Malmbergets Allmänna IF,119.6,240.0,160.0,270.0,670.0,385.5,,Herr,utrustad sl,1,utrustad,sl
2013-12-14,Kårelyftet SL,Herr Senior,120.00,4,Joel Nilsson,Öjeby AK,109.95,195.0,140.0,210.0,545.0,320.77,,Herr,utrustad sl,1,utrustad,sl
2013-12-14,Kårelyftet SL,Herr Ungdom,74.00,1,Konrad Persson,Luleå AK,71.2,90.0,70.0,132.5,292.5,216.4,,Herr,utrustad sl,1,utrustad,sl
2013-12-14,Kårelyftet SL,Herr Junior,93.00,1,Johan Olofsson,Öjeby AK,90.15,145.0,95.0,185.0,425.0,271.09,,Herr,utrustad sl,1,utrustad,sl
2013-12-14,Kårelyftet SL,Herr Junior,105.00,1,Tobias Forslund,Malmbergets Allmänna IF,96.2,185.0,145.0,200.0,530.0,327.84,,Herr,utrustad sl,1,utrustad,sl
2013-12-14,Kårelyftet SL,Herr Veteran 40-49,120.00,1,Per-Thomas Steggo,Öjeby AK,111.95,207.5,150.0,242.5,600.0,351.25,,Herr,utrustad sl,1,utrustad,sl
2013-12-14,Kårelyftet SL,Dam Senior,57.00,1,Åsa Johansson,Öjeby AK,56.45,92.5,65.0,115.0,272.5,318.62,,Dam,utrustad sl,1,utrustad,sl
2013-12-14,Kårelyftet SL,Dam Senior,57.00,2,Nathalie Rundqvist,Jokkmokks SLK,54.4,70.0,37.5,92.5,200.0,240.73,,Dam,utrustad sl,1,utrustad,sl
2013-12-14,Kårelyftet SL,Dam Ungdom,84.00,1,Carolina Hinnerson,Öjeby AK,80.6,115.0,60.0,122.5,297.5,271.09,,Dam,utrustad sl,1,utrustad,sl
2013-12-14,Kårelyftet SL,Dam Junior,72.00,1,Andrea Nordling,Luleå AK,67.95,92.5,52.5,115.0,260.0,264.1,,Dam,utrustad sl,1,utrustad,sl
2013-12-14,Kårelyftet SL,Dam Junior,72.00,2,Linda-Marie Steggo,Öjeby AK,71.8,72.5,0.0,0.0,72.5,70.89,,Dam,utrustad sl,1,utrustad,sl
2013-12-14,Pepparkakslyftet för Musikhjälpen 2013,Herr Senior,83.00,1,Patrik  Jitelius,Södertälje AK,82.35,185.0,105.0,245.0,535.0,358.79,,Herr,utrustad sl,1,utrustad,sl
2013-12-14,Pepparkakslyftet för Musikhjälpen 2013,Herr Senior,83.00,2,Erik Grundberg,Södertälje AK,79.1,160.0,110.0,180.0,450.0,309.43,,Herr,utrustad sl,1,utrustad,sl
2013-12-14,Pepparkakslyftet för Musikhjälpen 2013,Herr Senior,93.00,1,Joel Henriksson,Södertälje AK,88.75,155.0,97.5,160.0,412.5,265.24,,Herr,utrustad sl,1,utrustad,sl
2013-12-14,Pepparkakslyftet för Musikhjälpen 2013,Herr Senior,105.00,1,Rauli  Karkiainen,Södertälje AK,104.05,170.0,160.0,260.0,590.0,353.7,,Herr,utrustad sl,1,utrustad,sl
2013-12-14,Pepparkakslyftet för Musikhjälpen 2013,Herr Senior,120.00,1,Jarmo Henriksson,Södertälje AK,108.5,200.0,120.0,220.0,540.0,319.15,,Herr,utrustad sl,1,utrustad,sl
2013-12-14,Pepparkakslyftet för Musikhjälpen 2013,Dam Senior,63.00,1,Anja Keränen,Styrkefabrikens Atletklubb,62.45,90.0,62.5,122.5,275.0,297.31,,Dam,utrustad sl,1,utrustad,sl
2013-12-14,Pepparkakslyftet för Musikhjälpen 2013,Dam Senior,72.00,1,Johanna Ala-Tainio,Katrineholm AK,67.35,122.5,75.0,125.0,322.5,329.68,,Dam,utrustad sl,1,utrustad,sl
2013-12-14,Pepparkakslyftet för Musikhjälpen 2013,Dam Senior,72.00,2,Anna Brännberg,Södertälje AK,64.15,90.0,62.5,125.0,277.5,293.99,,Dam,utrustad sl,1,utrustad,sl
2013-12-14,Pepparkakslyftet för Musikhjälpen 2013,Dam Senior,72.00,3,Angelica Larsson,Södertälje AK,65.9,85.0,60.0,132.5,277.5,288.19,,Dam,utrustad sl,1,utrustad,sl
2013-12-14,Pepparkakslyftet för Musikhjälpen 2013,Dam Senior,84.00,1,Anna Edvall,Sundsvalls AK,75.4,102.5,75.0,125.0,302.5,286.62,,Dam,utrustad sl,1,utrustad,sl
2013-12-14,Pepparkakslyftet för Musikhjälpen 2013,Dam Senior,84.00,2,Maria Löfgren,Södertälje AK,83.9,120.0,50.0,132.5,302.5,269.91,,Dam,utrustad sl,1,utrustad,sl
2013-12-14,Karlstads AK KM KLSL,Herr Senior,74.00,1,Tomas Westam,Karlstads AK,72.6,155.0,112.5,180.0,447.5,326.34,,Herr,utrustad sl,1,utrustad,sl
2013-12-14,Karlstads AK KM KLSL,Herr Senior,74.00,2,Billy Nyman,Karlstads AK,66.9,95.0,110.0,130.0,335.0,260.15,,Herr,utrustad sl,1,utrustad,sl
2013-12-14,Karlstads AK KM KLSL,Herr Senior,93.00,1,Adrian Bräysy,Karlstads AK,86.7,125.0,135.0,180.0,440.0,286.49,,Herr,utrustad sl,1,utrustad,sl
2013-12-14,Karlstads AK KM KLSL,Herr Senior,105.00,1,Mathias Lindh,Karlstads AK,100.2,200.0,160.0,240.0,600.0,364.86,,Herr,utrustad sl,1,utrustad,sl
2013-12-14,Karlstads AK KM KLSL,Herr Senior,120.00,1,Mikael Åhlin,Nora AK,116.3,245.0,187.5,272.5,705.0,408.44,,Herr,utrustad sl,1,utrustad,sl
2013-12-14,Karlstads AK KM KLSL,Dam Senior,57.00,1,Linn Boberg,Karlstads AK,52.6,50.0,40.0,85.0,175.0,216.23,,Dam,utrustad sl,1,utrustad,sl
2013-12-07,Lag-SM KLSL,Herr Senior,83.00,1,Tobias Hägg,Kalmar AK,80.4,222.5,150.0,282.5,655.0,445.77,,Herr,utrustad sl,1,utrustad,sl
2013-12-07,Lag-SM KLSL,Herr Senior,93.00,1,Kristian  Sewen,Kalmar AK,92.3,247.5,162.5,300.0,710.0,447.63,,Herr,utrustad sl,1,utrustad,sl
2013-12-07,Lag-SM KLSL,Herr Senior,93.00,2,Petter Jonsson,Kalmar AK,92.5,240.0,172.5,292.5,705.0,444.01,,Herr,utrustad sl,1,utrustad,sl
2013-12-07,Lag-SM KLSL,Herr Senior,93.00,3,Thomas Edvinsson,Vedum AIS,92.05,250.0,180.0,250.0,680.0,429.28,,Herr,utrustad sl,1,utrustad,sl
2013-12-07,Lag-SM KLSL,Herr Senior,93.00,4,Bernhard Skoglund,Jönköping SK,89.35,232.5,160.0,255.0,647.5,414.9,,Herr,utrustad sl,1,utrustad,sl
2013-12-07,Lag-SM KLSL,Herr Senior,93.00,5,Karl Fröberg,Sundbybergs TK,83.3,210.0,140.0,260.0,610.0,406.31,,Herr,utrustad sl,1,utrustad,sl
2013-12-07,Lag-SM KLSL,Herr Senior,105.00,1,Mikael Gullander,Jönköping SK,104.85,250.0,185.0,290.0,725.0,433.44,,Herr,utrustad sl,1,utrustad,sl
2013-12-07,Lag-SM KLSL,Herr Senior,105.00,2,Conrad Hansson,Örebro KK,100.25,222.5,180.0,230.0,632.5,384.55,,Herr,utrustad sl,1,utrustad,sl
2013-12-07,Lag-SM KLSL,Herr Senior,120.00,1,Adam Luotonen,Jönköping SK,105.45,285.0,200.0,280.0,765.0,456.45,,Herr,utrustad sl,1,utrustad,sl
2013-12-07,Lag-SM KLSL,Herr Senior,120.00,2,Per Montonen,Nora AK,119.35,275.0,182.5,282.5,740.0,425.98,,Herr,utrustad sl,1,utrustad,sl
2013-12-07,Lag-SM KLSL,Herr Senior,120.00,3,Tomas Andersson,Vedum AIS,116.25,265.0,142.5,295.0,702.5,407.03,,Herr,utrustad sl,1,utrustad,sl
2013-12-07,Lag-SM KLSL,Herr Senior,120.00,4,Johnny Berntsson,Vedum AIS,118.75,230.0,145.0,280.0,655.0,377.51,,Herr,utrustad sl,1,utrustad,sl
2013-12-07,Lag-SM KLSL,Dam Senior,57.00,1,Kristine Almroth,Jönköping SK,52.5,120.0,80.0,145.0,345.0,426.92,,Dam,utrustad sl,1,utrustad,sl
2013-12-07,Lag-SM KLSL,Dam Senior,63.00,1,Anna Malers,Örebro KK,58.0,105.0,65.0,150.0,320.0,366.31,,Dam,utrustad sl,1,utrustad,sl
2013-12-07,Lag-SM KLSL,Dam Senior,63.00,2,Elma Jukic,Örebro KK,61.45,90.0,65.0,127.5,282.5,309.21,,Dam,utrustad sl,1,utrustad,sl
2013-12-07,Lag-SM KLSL,Dam Senior,63.00,3,Sofie Aniliadis,Måndagsklubben IF,62.65,97.5,60.0,122.5,280.0,301.98,,Dam,utrustad sl,1,utrustad,sl
2013-12-07,Lag-SM KLSL,Dam Senior,63.00,4,Erika Sjöström,Måndagsklubben IF,58.05,87.5,45.0,127.5,260.0,297.42,,Dam,utrustad sl,1,utrustad,sl
2013-12-07,Lag-SM KLSL,Dam Senior,72.00,1,Sofie Johansson,Roslagens LF,70.15,122.5,95.0,145.0,362.5,360.1,,Dam,utrustad sl,1,utrustad,sl
2013-12-07,Lag-SM KLSL,Dam Senior,72.00,2,Malin Nyström,Måndagsklubben IF,65.45,125.0,65.0,137.5,327.5,341.83,,Dam,utrustad sl,1,utrustad,sl
2013-12-07,Lag-SM KLSL,Dam Senior,84.00,1,Sandra  Wilen,Örebro KK,74.95,135.0,60.0,162.5,357.5,340.0,,Dam,utrustad sl,1,utrustad,sl
2013-12-07,Lag-SM KLSL,Dam Senior,84.00,2,Fanny Andler,Jönköping SK,74.05,120.0,67.5,160.0,347.5,333.02,,Dam,utrustad sl,1,utrustad,sl
2013-12-07,Lag-SM KLSL,Dam Senior,84.00,3,Karin Franzen,Sundbybergs TK,80.0,92.5,85.0,165.0,342.5,313.39,,Dam,utrustad sl,1,utrustad,sl
2013-12-07,Lag-SM KLSL,Dam Senior,84.00,4,Gabriella Grassl,Jönköping SK,82.25,65.0,70.0,90.0,225.0,202.81,,Dam,utrustad sl,1,utrustad,sl
2013-12-07,Lag-SM KLSL,Dam Senior,84+,1,Marilea Nordström,Håbo AK,103.5,140.0,80.0,180.0,400.0,329.89,,Dam,utrustad sl,1,utrustad,sl
2013-11-09,DM KLSL Östra Svealand,Herr Senior,74.00,1,Thomas Ärlig,Sundbybergs TK,73.95,165.0,145.0,200.0,510.0,367.03,,Herr,utrustad sl,1,utrustad,sl
2013-11-09,DM KLSL Östra Svealand,Herr Senior,74.00,2,Elvelind Nordström,Håbo AK,73.4,150.0,105.0,175.0,430.0,311.11,,Herr,utrustad sl,1,utrustad,sl
2013-11-09,DM KLSL Östra Svealand,Herr Senior,83.00,1,Kristian Widdas,ASK Eskilstuna,81.25,205.0,130.0,245.0,580.0,392.16,,Herr,utrustad sl,1,utrustad,sl
2013-11-09,DM KLSL Östra Svealand,Herr Senior,83.00,2,Erik Grundberg,Södertälje AK,79.3,160.0,110.0,180.0,450.0,308.93,,Herr,utrustad sl,1,utrustad,sl
2013-11-09,DM KLSL Östra Svealand,Herr Senior,83.00,3,Johan Carlsson,ASK Eskilstuna,82.25,145.0,95.0,190.0,430.0,288.59,,Herr,utrustad sl,1,utrustad,sl
2013-11-09,DM KLSL Östra Svealand,Herr Senior,83.00,4,Thomas Kurian,Stockholmspolisens IF Kraftsportförening,74.35,125.0,95.0,170.0,390.0,279.6,,Herr,utrustad sl,1,utrustad,sl
2013-11-09,DM KLSL Östra Svealand,Herr Senior,93.00,1,Robert  Berg,Hallsbergs AK,91.8,240.0,182.5,277.5,700.0,442.49,,Herr,utrustad sl,1,utrustad,sl
2013-11-09,DM KLSL Östra Svealand,Herr Senior,93.00,2,Robert Oskarsson,Upsala TK,89.25,220.0,170.0,240.0,630.0,403.92,,Herr,utrustad sl,1,utrustad,sl
2013-11-09,DM KLSL Östra Svealand,Herr Senior,93.00,3,Keijo Wilkinson,ASK Eskilstuna,92.3,205.0,140.0,245.0,590.0,371.97,,Herr,utrustad sl,1,utrustad,sl
2013-11-09,DM KLSL Östra Svealand,Herr Senior,93.00,4,Jonas Lindell,Stockholms AK,91.4,190.0,130.0,220.0,540.0,342.08,,Herr,utrustad sl,1,utrustad,sl
2013-11-09,DM KLSL Östra Svealand,Herr Senior,93.00,5,Patrik Bohlin,Täby AK,89.3,197.5,122.5,217.5,537.5,344.51,,Herr,utrustad sl,1,utrustad,sl
2013-11-09,DM KLSL Östra Svealand,Herr Senior,105.00,1,Anders Henriksson,Sundbybergs TK,101.6,175.0,202.5,267.5,645.0,390.11,,Herr,utrustad sl,1,utrustad,sl
2013-11-09,DM KLSL Östra Svealand,Herr Senior,105.00,2,Peter Jegefalk,Södra SK,102.7,220.0,160.0,260.0,640.0,385.51,,Herr,utrustad sl,1,utrustad,sl
2013-11-09,DM KLSL Östra Svealand,Herr Senior,105.00,3,Henrik Sjöberg,Sundbybergs TK,103.75,200.0,145.0,265.0,610.0,366.07,,Herr,utrustad sl,1,utrustad,sl
2013-11-09,DM KLSL Östra Svealand,Herr Senior,105.00,4,David Lindström,Extreme Power Team,98.65,145.0,90.0,210.0,445.0,272.32,,Herr,utrustad sl,1,utrustad,sl
2013-11-09,DM KLSL Östra Svealand,Herr Senior,120.00,1,Andreas Engberg,Upsala TK,116.9,260.0,175.0,275.0,710.0,410.79,,Herr,utrustad sl,1,utrustad,sl
2013-11-09,DM KLSL Östra Svealand,Herr Senior,120.00,2,Patrick Östborg,Extreme Power Team,110.6,222.5,182.5,272.5,677.5,398.05,,Herr,utrustad sl,1,utrustad,sl
2013-11-09,DM KLSL Östra Svealand,Herr Senior,120.00,3,Per Englund,ASK Eskilstuna,111.45,195.0,160.0,245.0,600.0,351.71,,Herr,utrustad sl,1,utrustad,sl
2013-11-09,DM KLSL Östra Svealand,Herr Senior,120.00,4,Kai Wilkinson,Upsala TK,117.65,200.0,100.0,220.0,520.0,300.38,,Herr,utrustad sl,1,utrustad,sl
2013-11-09,DM KLSL Östra Svealand,Herr Senior,120+,1,Johan Örneus,Väsby Atletklubb,123.7,222.5,137.5,240.0,600.0,342.65,,Herr,utrustad sl,1,utrustad,sl
2013-11-09,DM KLSL Östra Svealand,Herr Ungdom,83.00,1,Martin Engquist,Sundbybergs TK,82.25,227.5,120.0,245.0,592.5,397.64,,Herr,utrustad sl,1,utrustad,sl
2013-11-09,DM KLSL Östra Svealand,Herr Ungdom,83.00,2,Edward Yuran,Sundbybergs TK,82.9,230.0,132.5,225.0,587.5,392.44,,Herr,utrustad sl,1,utrustad,sl
2013-11-09,DM KLSL Östra Svealand,Herr Ungdom,93.00,1,Joel Henriksson,Södertälje AK,88.35,155.0,97.5,157.5,410.0,264.26,,Herr,utrustad sl,1,utrustad,sl
2013-11-09,DM KLSL Östra Svealand,Herr Junior,59.00,1,Alexander Svartbäck Klang,Sundbybergs TK,55.3,95.0,25.0,120.0,240.0,221.2,,Herr,utrustad sl,1,utrustad,sl
2013-11-09,DM KLSL Östra Svealand,Herr Junior,74.00,1,Shahnur Rahman,Sundbybergs TK,68.2,105.0,125.0,180.0,410.0,313.53,,Herr,utrustad sl,1,utrustad,sl
2013-11-09,DM KLSL Östra Svealand,Herr Junior,83.00,1,Selim Scharmer,Södra SK,82.95,175.0,105.0,216.0,496.0,331.2,,Herr,utrustad sl,1,utrustad,sl
2013-11-09,DM KLSL Östra Svealand,Herr Junior,93.00,1,Andreas Samuelsson,Upsala TK,92.8,212.5,150.0,250.0,612.5,385.16,,Herr,utrustad sl,1,utrustad,sl
2013-11-09,DM KLSL Östra Svealand,Herr Junior,93.00,2,David Samuelsson,Upsala TK,92.2,190.0,127.5,235.0,552.5,348.51,,Herr,utrustad sl,1,utrustad,sl
2013-11-09,DM KLSL Östra Svealand,Herr Junior,93.00,3,Wolmir Ligai,Stockholms AK,87.3,180.0,100.0,200.0,480.0,311.36,,Herr,utrustad sl,1,utrustad,sl
2013-11-09,DM KLSL Östra Svealand,Herr Junior,93.00,4,Felix Hurtig,Täby AK,91.65,170.0,100.0,190.0,460.0,291.01,,Herr,utrustad sl,1,utrustad,sl
2013-11-09,DM KLSL Östra Svealand,Herr Junior,105.00,1,Carl Wassén,Sundbybergs TK,104.45,260.0,135.0,302.5,697.5,417.57,,Herr,utrustad sl,1,utrustad,sl
2013-11-09,DM KLSL Östra Svealand,Herr Junior,105.00,2,Michal Marciniewski,Upsala TK,102.7,205.0,150.0,290.0,645.0,388.52,,Herr,utrustad sl,1,utrustad,sl
2013-11-09,DM KLSL Östra Svealand,Herr Junior,105.00,3,Emil Gustafsson,ASK Eskilstuna,103.25,210.0,152.5,237.5,600.0,360.7,,Herr,utrustad sl,1,utrustad,sl
